datetime,machineID,volt,rotate,pressure,vibration
2015-01-04 07:00:00,30,178.200134384977,459.692178663939,107.236552638557,37.6970134651321
2015-01-04 08:00:00,30,173.861402024347,385.591795870936,109.732215695217,38.3801192424439
2015-01-04 09:00:00,30,159.407726154218,478.996609541944,100.767060548666,43.7042871259121
2015-01-04 10:00:00,30,189.194279093177,445.351199895353,87.7832617164697,42.9404450505193
2015-01-04 11:00:00,30,177.038121651792,438.008016931893,112.642356177743,39.5109604073437
2015-01-04 12:00:00,30,184.202455332916,456.883977356648,96.6376956045655,36.555877267397
2015-01-04 13:00:00,30,160.59269899169,469.793825876516,95.6007017722857,45.046357433356
2015-01-04 14:00:00,30,194.634403657862,415.868191683425,99.7884761490201,40.4819351667441
2015-01-04 15:00:00,30,173.878287494841,416.074112141566,92.7022776438308,37.7540303440965
2015-01-04 16:00:00,30,161.478406917779,389.539071500746,81.0923145320343,40.5478493525262
2015-01-04 17:00:00,30,183.760874230055,524.09309281182,82.8529632056334,36.2739947821961
2015-01-04 18:00:00,30,201.068478882025,442.650828097178,99.3589599503857,33.3528712118736
2015-01-04 19:00:00,30,167.852076338915,454.137717834767,92.8021348071987,39.3161884112109
2015-01-04 20:00:00,30,172.315053351363,403.141740816939,97.8928758673338,37.3446128196205
2015-01-04 21:00:00,30,179.156158270492,464.17598521394,91.1961210247329,41.0670937306296
2015-01-04 22:00:00,30,196.471132156995,409.447684942806,110.875737943596,40.9195123133551
2015-01-04 23:00:00,30,157.104629372069,426.994077425486,82.1479689377042,27.1836916495088
2015-01-05 00:00:00,30,175.483588101475,433.77719449913,116.26022844236,38.2328551804389
2015-01-05 01:00:00,30,179.738837429654,480.310071008969,95.5196745834565,27.0843099967007
2015-01-05 02:00:00,30,152.739869864157,530.79206639665,114.9739221852,37.5667176247432
2015-01-05 03:00:00,30,199.752497609849,466.403100732232,89.6098764343062,43.5895521503492
2015-01-05 04:00:00,30,151.88150386847,490.034279529852,102.553609193853,44.4091739827643
2015-01-05 05:00:00,30,177.020243590749,415.245570437713,87.3126948104773,44.9446719458991
2015-01-05 06:00:00,30,182.18633867766,454.754519443786,98.4227305223983,26.6834895079918
2015-01-05 07:00:00,30,182.82867929641,421.589679744146,84.5899176957852,41.7802255258114
2015-01-05 08:00:00,30,189.245563241129,387.735345013805,93.0777913879864,40.9492469388167
2015-01-05 09:00:00,30,175.860772267693,405.410646039396,100.39951793799,37.7397750597652
2015-01-05 10:00:00,30,146.2500708436,491.468322196715,132.227228305777,40.4591842718482
2015-01-05 11:00:00,30,180.257487215053,417.036395853057,100.381596951251,45.7467059244374
2015-01-05 12:00:00,30,173.521883599309,448.115953100341,79.4826754555793,40.2694531094869
2015-01-05 13:00:00,30,185.609341602178,514.519118090744,101.865839139338,47.4411558108892
2015-01-05 14:00:00,30,151.63109620295,440.206686797532,111.98386130588,40.3885027014387
2015-01-05 15:00:00,30,168.902307653777,423.855808926159,72.8678432630389,36.7159920555215
2015-01-05 16:00:00,30,174.234589800023,462.661033794684,90.7085713479586,48.410011693694
2015-01-05 17:00:00,30,192.506256857959,436.647903298988,76.0665936608015,42.8626626739326
2015-01-05 18:00:00,30,186.430757073667,508.792938958398,105.718424996723,28.8899073977678
2015-01-05 19:00:00,30,163.144874674446,411.23886138996,109.695396368423,42.2358505338536
2015-01-05 20:00:00,30,176.317689647838,451.288908637502,108.926353948841,36.1079002866989
2015-01-05 21:00:00,30,169.122779460628,460.467298991977,112.555379136224,26.9933796956805
2015-01-05 22:00:00,30,197.943872393557,434.791742945209,91.3503360744551,39.3710495932484
2015-01-05 23:00:00,30,174.568946949787,477.067271647962,115.002577985512,45.7638234331051
2015-01-06 00:00:00,30,172.272192736242,445.544334020583,95.7362165534347,42.8213683650209
2015-01-06 01:00:00,30,174.490429023354,440.564393833068,98.3366002970373,46.2123635459031
2015-01-06 02:00:00,30,163.487226181162,469.854154156333,99.2535249871395,41.7189253785067
2015-01-06 03:00:00,30,191.074508657873,358.531961618456,107.154425109299,48.6109094639098
2015-01-06 04:00:00,30,171.020947928398,450.180357095401,103.525013619641,36.787729947874
2015-01-06 05:00:00,30,180.792691448763,396.986774278576,120.677507328843,36.7057004233237
2015-01-06 06:00:00,30,178.366941347403,475.110605122362,96.3318474128253,40.7658228605715
2015-01-06 07:00:00,30,173.101683945908,459.340828218853,116.995985135822,38.7881241414504
2015-01-06 08:00:00,30,168.217983963462,466.758250398969,117.364760315281,33.3723620352428
2015-01-06 09:00:00,30,170.538546345917,488.841558442672,86.8211701524893,50.1132204717422
2015-01-06 10:00:00,30,156.306138909278,428.123023347174,103.287140073653,36.9750246584787
2015-01-06 11:00:00,30,168.907592108753,414.015142185447,95.6467116405172,45.8717955339576
2015-01-06 12:00:00,30,183.061659094057,484.926911513533,91.5348086733798,37.0305718623524
2015-01-06 13:00:00,30,169.873587262366,424.742041254127,108.37930920468,42.7063605597356
2015-01-06 14:00:00,30,162.623638703159,402.448631451767,117.830980116554,53.1638971662536
2015-01-06 15:00:00,30,171.828549073719,483.353676970995,109.6040477519,41.6401582159406
2015-01-06 16:00:00,30,173.763996052246,424.452393854646,114.5787255792,35.5708459798942
2015-01-06 17:00:00,30,152.259446059481,436.554148441112,91.3711653328611,41.7103195092257
2015-01-06 18:00:00,30,177.520302884772,518.022598885004,109.729664943326,49.2668665874868
2015-01-06 19:00:00,30,178.529393653193,474.629456763498,116.79496611419,44.8569635196702
2015-01-06 20:00:00,30,170.958200184802,375.89736930011,77.7501899978834,38.5843946492739
2015-01-06 21:00:00,30,190.511444431085,476.51087634538,91.4655958904611,35.1592110669094
2015-01-06 22:00:00,30,180.868840683745,455.088656992388,91.6220191918354,33.1857560277711
2015-01-06 23:00:00,30,146.700417981445,419.338841820939,89.8600759731768,38.6510456657612
2015-01-07 00:00:00,30,197.25521006797,437.531805896021,102.521940920641,42.542085338484
2015-01-07 01:00:00,30,148.270363318741,393.714993052106,89.6728709481107,40.7603921346755
2015-01-07 02:00:00,30,165.776597378177,517.138396245851,98.7972923263988,39.9635295177707
2015-01-07 03:00:00,30,153.911586709644,425.482171250021,111.416706357548,31.672059874851
2015-01-07 04:00:00,30,151.417793903185,503.748346469152,93.8240819922689,40.5857179324747
2015-01-07 05:00:00,30,156.310754501263,403.795044899697,107.360490113778,51.6110375918143
2015-01-07 06:00:00,30,165.12348793772,452.921673400349,85.0846409488119,51.2833486423764
2015-01-07 07:00:00,30,169.87135921274,447.872721793611,86.5672891225626,56.2239002742223
2015-01-07 08:00:00,30,137.077660782178,479.767693216453,111.69565164763,58.5231362398784
2015-01-07 09:00:00,30,186.064020516807,451.956234158183,102.51290686216,52.5794299770403
2015-01-07 10:00:00,30,180.970744289487,503.113837258048,109.277654580383,52.7514799697123
2015-01-07 11:00:00,30,159.245412199985,360.711637679665,77.1895352369714,41.8526325231388
2015-01-07 12:00:00,30,155.876080159124,477.379683217358,89.6269592625958,51.342994243589
2015-01-07 13:00:00,30,169.717524342325,443.595431112013,94.6254098407793,47.9649945939284
2015-01-07 14:00:00,30,175.096136216219,489.877054472297,107.137015304447,54.4687421923064
2015-01-07 15:00:00,30,151.053458385901,451.877390147189,103.422365951135,51.1009019841982
2015-01-07 16:00:00,30,182.695508421296,405.183223201396,89.1055742478474,46.3533042328482
2015-01-07 17:00:00,30,167.259311273058,509.406580059211,106.030290412501,49.6380167585435
2015-01-07 18:00:00,30,172.135017348902,409.302532663388,111.076328507421,47.8540594568965
2015-01-07 19:00:00,30,148.68389043058,501.198619213909,75.5380040782081,61.0873664876747
2015-01-07 20:00:00,30,148.433927607494,402.333832931161,111.452466819229,48.3605789880777
2015-01-07 21:00:00,30,161.325834395243,456.92847555491,112.839899896257,50.5229568483252
2015-01-07 22:00:00,30,176.666999627964,439.353953211088,109.807008959968,49.0480569882619
2015-01-07 23:00:00,30,183.538401844718,448.496743754145,89.0006471255885,46.3723680077013
2015-01-08 00:00:00,30,151.496104911018,511.120184731727,112.355508452079,43.6209090328459
2015-01-08 01:00:00,30,203.920649242326,501.082782204044,99.1609612367612,50.6462136239854
2015-01-08 02:00:00,30,187.43706924273,458.588769012652,83.4369501710622,53.3676505574296
2015-01-08 03:00:00,30,180.597813826732,466.177449442454,99.6467921845142,51.890915765117
2015-01-08 04:00:00,30,138.348344797132,483.074699693935,81.0837394559192,53.269769359216
2015-01-08 05:00:00,30,179.032914927668,452.472919486178,111.799921971155,49.8235047092627
2015-01-08 06:00:00,30,153.527334132324,390.265607106375,105.614339954757,44.6372680976346
2015-01-08 07:00:00,30,158.018530657882,564.444721483208,93.9412072357318,48.8048386538104
2015-01-08 08:00:00,30,191.057164115172,375.875742944763,96.5626240337884,43.8621414644787
2015-01-08 09:00:00,30,195.049262923616,479.959184308663,87.52331898968,53.9342425026132
2015-01-08 10:00:00,30,162.118662378216,363.642401512239,89.1082824121951,53.3122694179051
2015-01-08 11:00:00,30,181.735131873265,638.318184243664,116.576513483577,54.0764509118933
2015-01-08 12:00:00,30,158.427196151321,467.539692445383,97.5372006088883,50.8298493601721
2015-01-08 13:00:00,30,187.708548249302,467.843033495588,107.391728398512,40.3458767463501
2015-01-08 14:00:00,30,168.576052177855,423.720835214817,102.846480017692,50.8869436231413
2015-01-08 15:00:00,30,161.95851038989,535.143144590021,90.8101081842257,54.145357044113
2015-01-08 16:00:00,30,184.828891629763,440.540949218586,97.7722076906859,44.7895011318921
2015-01-08 17:00:00,30,170.657293180869,584.502269299906,109.480063344157,54.7709536088259
2015-01-08 18:00:00,30,165.422037621363,487.60126422705,94.0095946861782,54.225379597563
2015-01-08 19:00:00,30,152.49874719191,501.18050831399,104.445528747578,55.5692143164595
2015-01-08 20:00:00,30,183.117782333026,393.188368526821,101.980840580724,55.5039173698388
2015-01-08 21:00:00,30,171.284645823682,475.412780484651,106.098209978097,41.086096385424
2015-01-08 22:00:00,30,167.634934357132,412.769630841709,112.319674936488,56.0829216594988
2015-01-08 23:00:00,30,174.486490333508,457.278898018775,108.215108902975,52.2601226276992
2015-01-09 00:00:00,30,152.781544416273,494.922192266646,95.2418314179699,44.7586447468079
2015-01-09 01:00:00,30,158.083043203587,408.652037539892,96.264160136875,46.1095496327118
2015-01-09 02:00:00,30,175.993537095512,395.075872327946,100.483177695847,51.8612505104705
2015-01-09 03:00:00,30,197.413490631131,430.487988390987,104.100517634689,60.7245859970952
2015-01-09 04:00:00,30,163.729419919056,498.407047213209,111.739076927496,58.911307323296
2015-01-09 05:00:00,30,182.707023197061,393.536566406108,98.4092827473629,55.540686805773
2015-01-09 06:00:00,30,164.88828414819,457.104344781658,102.765787915692,53.4206891426658
2015-01-09 07:00:00,30,201.703794434363,520.881531379041,120.451704501013,36.4725338632259
2015-01-09 08:00:00,30,170.519980883545,502.444426652999,109.343672857583,42.8661396125603
2015-01-09 09:00:00,30,166.842181797888,565.402698614941,77.349369087804,44.2547703053955
2015-01-09 10:00:00,30,170.251168882275,413.267727536517,92.37083259889,38.574381800364
2015-01-09 11:00:00,30,186.939796348468,445.111767091252,104.557610639029,45.7707411802287
2015-01-09 12:00:00,30,154.791360303456,536.104440831517,90.1225982178134,45.4429509950047
2015-01-09 13:00:00,30,176.444566019304,454.86773278804,107.320616000959,45.8033881972719
2015-01-09 14:00:00,30,173.878282880622,468.371902390581,101.217363609146,42.284184620719
2015-01-09 15:00:00,30,195.766336065043,470.757253209589,109.516877682652,41.1447942640819
2015-01-09 16:00:00,30,175.767247993752,411.987153255587,90.4873787598555,41.9303603430848
2015-01-09 17:00:00,30,166.802126720479,442.690316263709,113.366298922415,47.6785927467813
2015-01-09 18:00:00,30,176.777578746009,405.079352989507,110.70430959144,34.3901086671277
2015-01-09 19:00:00,30,190.403843559068,548.688960062397,108.074944289766,40.3471616022581
2015-01-09 20:00:00,30,174.411643333329,493.230476570858,92.0141724910445,49.4040096168854
2015-01-09 21:00:00,30,149.566944091755,453.048793621874,98.3120146314933,43.4048313716759
2015-01-09 22:00:00,30,160.081674444309,397.076254705683,85.6036641915711,47.0078796108934
2015-01-09 23:00:00,30,165.0801085194,435.150446802119,108.660264372663,34.0326121967573
2015-01-10 00:00:00,30,168.904531567848,446.84597378584,94.8059253655779,39.4604019671651
2015-01-10 01:00:00,30,177.305030904725,430.817452012774,85.2660832987687,38.6272291824182
2015-01-10 02:00:00,30,185.536247573952,496.62922887855,86.5573064838455,39.7700159421471
2015-01-10 03:00:00,30,160.738109047991,482.109646792166,111.84014410381,32.1634937023412
2015-01-10 04:00:00,30,163.335949750868,456.294002423336,97.931376593933,45.3388080086723
2015-01-10 05:00:00,30,141.77809705087,418.596504822064,91.4750745776294,32.5821668478065
2015-01-10 06:00:00,30,142.441421463308,475.456994825476,107.574548171732,37.496775022105
2015-01-10 07:00:00,30,178.50418292862,404.380157518345,94.7465521448289,43.7204311937635
2015-01-10 08:00:00,30,188.830692951402,397.016452920773,100.304749183587,33.6775170066377
2015-01-10 09:00:00,30,179.34971832427,474.079457424475,95.8968686746836,40.1222504536195
2015-01-10 10:00:00,30,164.045818645181,394.218932435595,98.680713020703,44.5573419287088
2015-01-10 11:00:00,30,171.244927897569,438.325953496521,99.6256530254581,40.4653219292753
2015-01-10 12:00:00,30,166.995659620472,422.862459560714,94.6129298953308,44.34619426644
2015-01-10 13:00:00,30,215.011713804068,435.025841196283,94.7974250795247,33.4352795422728
2015-01-10 14:00:00,30,174.758219575203,475.470323519389,94.4845831057257,27.904283698307
2015-01-10 15:00:00,30,172.354681445297,521.245364317627,73.334106034477,41.7955061441156
2015-01-10 16:00:00,30,138.579639550777,435.141781686034,105.732749527891,43.7488935328663
2015-01-10 17:00:00,30,178.232174286788,443.43742511445,105.809312693647,36.604861016179
2015-01-10 18:00:00,30,158.332446243386,385.431627285489,106.421492997235,40.5452899651408
2015-01-10 19:00:00,30,182.458132064681,405.916769601157,100.298441504283,41.208575071429
2015-01-10 20:00:00,30,184.160350169601,469.551681537506,96.7895260350516,42.4314070054246
2015-01-10 21:00:00,30,135.442644708452,496.288023970158,91.1613660874823,40.393967951761
2015-01-10 22:00:00,30,179.039634188285,429.978451864059,101.431423132632,38.6713496474466
2015-01-10 23:00:00,30,171.082497539219,474.528993667743,104.998615314023,31.8198397479665
2015-01-11 00:00:00,30,197.08391639803,494.329260449627,92.2968108378453,38.7455604665401
2015-01-11 01:00:00,30,165.851114087599,468.60742444106,110.071551060942,41.860822810718
2015-01-11 02:00:00,30,180.173714930984,424.65909079506,108.025583449809,33.4310009961737
2015-01-11 03:00:00,30,174.690053939015,568.460867870842,96.0677560850127,47.4035457680477
2015-01-11 04:00:00,30,167.842754753996,444.421229341999,105.639161687172,43.2511248094564
2015-01-11 05:00:00,30,167.758955727033,422.028023843357,98.4216997682478,29.9185341406534
2015-01-11 06:00:00,30,180.210079761796,480.818211346637,106.603039470669,31.9515334610205
2015-01-11 07:00:00,30,154.238353372259,472.910399326777,109.392495297164,44.219505233947
2015-01-11 08:00:00,30,140.049932293054,447.252122285023,111.217897870238,32.3673150903574
2015-01-11 09:00:00,30,174.470077582897,440.073158099422,104.512785656742,39.7592211803697
2015-01-11 10:00:00,30,168.614975246861,346.151041598685,89.757119140446,38.790910448531
2015-01-11 11:00:00,30,189.218760999593,429.694611405514,76.4160436209524,39.1955965265935
2015-01-11 12:00:00,30,189.942766369021,546.746246984844,104.286539720734,41.4546771537832
2015-01-11 13:00:00,30,142.639250582636,460.410724654607,104.185835006856,47.3037791341183
2015-01-11 14:00:00,30,149.499335262264,410.161165434485,98.9617255205719,46.2616470509972
2015-01-11 15:00:00,30,178.770184242985,353.959620381211,106.127726205635,39.1522982733222
2015-01-11 16:00:00,30,193.918721885749,320.140180145816,106.205189677339,32.5548396518536
2015-01-11 17:00:00,30,197.35478431431,361.470250941619,91.6078875216564,48.9344079325182
2015-01-11 18:00:00,30,158.940901699215,431.942767085039,90.7511377682933,41.2065398965037
2015-01-11 19:00:00,30,167.268954382725,514.67723347575,117.433514046729,34.8176262992033
2015-01-11 20:00:00,30,179.936739291693,477.419066871567,104.248118343786,40.8148536971833
2015-01-11 21:00:00,30,164.408913265689,505.68765337808,89.7859122854981,41.9161803797561
2015-01-11 22:00:00,30,149.480922275331,445.762432559147,85.6472157569444,33.3389555403969
2015-01-11 23:00:00,30,169.721944219423,425.304447376574,107.150964253924,45.4455964439717
2015-01-12 00:00:00,30,178.488036129327,461.167986453311,107.959357754038,33.4231907097972
2015-01-12 01:00:00,30,161.141677607542,444.905950539891,100.469036930388,40.0620105981665
2015-01-12 02:00:00,30,174.751920121075,368.708402083976,112.992021295161,42.2464592157451
2015-01-12 03:00:00,30,192.55305111332,382.700675574459,104.497205698103,36.0386598655638
2015-01-12 04:00:00,30,148.445792153336,435.967325725963,105.012174573605,45.7423340292953
2015-01-12 05:00:00,30,165.36327193494,425.606381180405,116.818796955396,43.1498403723803
2015-01-12 06:00:00,30,143.584928659433,382.710480926364,92.7883375101214,47.585922762789
2015-01-12 07:00:00,30,171.876100788962,398.930987730246,103.554579881858,39.4834121347589
2015-01-12 08:00:00,30,186.805193142986,422.334491703243,90.4237791316141,38.4756197907177
2015-01-12 09:00:00,30,168.741483322862,366.082981979921,97.2819214160917,41.6541084799539
2015-01-12 10:00:00,30,190.475065604908,413.252791878916,95.9672796819351,34.9320881335875
2015-01-12 11:00:00,30,163.562912213885,428.798988765595,95.9452582521819,37.8340254534542
2015-01-12 12:00:00,30,172.240238480072,448.160574178753,108.296054630611,45.8927605136964
2015-01-12 13:00:00,30,144.146091455764,443.3811008406,105.783316498846,40.1845194539994
2015-01-12 14:00:00,30,209.13123883132,510.852726713341,124.851278203377,41.057231103068
2015-01-12 15:00:00,30,163.124073450079,457.30611354488,96.3761168116039,36.4220559518297
2015-01-12 16:00:00,30,153.53323820891,449.276392486788,89.3884883186129,41.5107577765105
2015-01-12 17:00:00,30,139.624229954151,471.121906173405,102.273972449976,36.3028037161358
2015-01-12 18:00:00,30,179.536757170564,534.509759584829,105.507061262656,42.7331637557256
2015-01-12 19:00:00,30,182.593910348051,396.345436039488,95.4177345600272,46.3104160417114
2015-01-12 20:00:00,30,148.399217590925,390.929877524218,82.4798009154491,39.861735399091
2015-01-12 21:00:00,30,166.55764861005,396.852198962021,97.0214543015227,42.9512521150234
2015-01-12 22:00:00,30,148.470121924356,358.909364459265,92.305525096035,35.6840549870398
2015-01-12 23:00:00,30,172.779683776509,402.73191966799,95.5935729384101,37.0945242788469
2015-01-13 00:00:00,30,165.522006850427,375.096228026849,100.192397681011,40.3081772045656
2015-01-13 01:00:00,30,170.592575648657,341.074521041991,92.3914921143213,34.6012670628357
2015-01-13 02:00:00,30,174.642744253885,393.424818530738,100.6666951744,38.185825626208
2015-01-13 03:00:00,30,175.627106101119,342.270149297318,105.112142296378,49.0918925406107
2015-01-13 04:00:00,30,165.104115802231,328.401688742465,105.142371932983,42.0248163824808
2015-01-13 05:00:00,30,182.224650440414,328.446563432115,88.4621724527426,58.9428248344478
2015-01-13 06:00:00,30,170.391262325272,357.153404014884,95.577894265642,52.1834793869057
2015-01-13 07:00:00,30,171.20506736399,360.718397244543,106.330220081654,51.3831583432312
2015-01-13 08:00:00,30,140.232707097936,410.579462898936,101.541245670309,48.9777826408285
2015-01-13 09:00:00,30,167.994453441518,311.272561779318,109.044630585954,45.4706714813083
2015-01-13 10:00:00,30,184.989695267007,361.214302183964,107.368066288176,49.4841094300628
2015-01-13 11:00:00,30,176.222815054251,421.4336070455,111.554698748185,55.8248061389947
2015-01-13 12:00:00,30,164.815010642027,443.842162692385,97.048679825665,58.4653901826095
2015-01-13 13:00:00,30,182.398512277869,399.184495113792,83.8441758949734,54.1982775056932
2015-01-13 14:00:00,30,155.950067692477,355.993771830384,109.829215268524,43.9675142278345
2015-01-13 15:00:00,30,172.411132648367,325.912760738228,97.9283124916359,53.9560475163339
2015-01-13 16:00:00,30,193.428236625646,439.088944584344,106.591264066746,54.9841112482192
2015-01-13 17:00:00,30,186.075038957172,284.709480884333,85.2076199460163,52.4263884421695
2015-01-13 18:00:00,30,160.359752593433,336.153277989837,91.403212132134,57.2700173804635
2015-01-13 19:00:00,30,151.746932410083,318.814263851168,89.0454218001611,53.1740085568756
2015-01-13 20:00:00,30,167.771935115194,380.337174419871,111.657160272313,43.0749117066754
2015-01-13 21:00:00,30,162.000029077659,397.869129353175,92.2005622381665,52.0893554031393
2015-01-13 22:00:00,30,167.378831657191,457.597953015764,106.542481796648,42.8769219572261
2015-01-13 23:00:00,30,191.744645416152,381.029223643138,72.6205967199341,47.6637940642193
2015-01-14 00:00:00,30,190.263612519081,400.228320095229,104.075710005004,52.86912381523
2015-01-14 01:00:00,30,189.411804914581,391.118401901647,94.4807929964449,50.6208754722045
2015-01-14 02:00:00,30,168.263810836881,402.621765516458,115.378154891623,52.6856640786655
2015-01-14 03:00:00,30,162.247670221209,438.563738226962,112.050896708093,49.934581108165
2015-01-14 04:00:00,30,165.983948402298,420.208826842634,99.2501574156248,43.0283309419792
2015-01-14 05:00:00,30,177.636725099901,376.748273639378,104.932795143472,49.1144654382358
2015-01-14 06:00:00,30,186.322166453948,419.729578459912,81.2051714248836,49.108971781593
2015-01-14 07:00:00,30,167.85579244317,456.106812182654,95.0961013926574,47.9266058396863
